property_id,date,issue_reported,urgency
158.0,2024-08-18,Damp Patch,4
158.0,2025-04-14,No Heating,3
1604.0,2024-12-16,Leaking Tap,2
1393.0,2024-11-02,Broken Lock,4
822.0,2024-12-13,No Heating,1
1786.0,2025-06-16,No Heating,4
656.0,2024-10-15,Broken Lock,1
656.0,2025-03-13,Broken Lock,1
844.0,2025-03-01,Leaking Tap,3
844.0,2025-04-07,Leaking Tap,5
1574.0,2024-11-30,Broken Lock,3
1574.0,2024-12-25,No Heating,5
189.0,2025-05-18,No Heating,1
189.0,2024-10-10,Broken Lock,5
476.0,2025-01-31,No Heating,1
476.0,2025-05-09,Leaking Tap,3
398.0,2024-08-01,No Heating,4
2288.0,2024-11-15,Broken Lock,2
1462.0,2024-10-26,Damp Patch,4
548.0,2024-10-09,Broken Lock,3
548.0,2024-10-08,Broken Lock,5
2528.0,2024-08-23,Damp Patch,1
1540.0,2025-01-23,Broken Lock,5
1540.0,2024-10-03,Broken Lock,4
1930.0,2025-01-07,Broken Lock,3
1771.0,2024-11-05,Leaking Tap,5
1771.0,2025-03-19,No Heating,4
313.0,2025-06-13,Broken Lock,5
313.0,2025-07-03,Damp Patch,3
919.0,2025-01-27,Damp Patch,3
919.0,2024-10-23,Broken Lock,3
494.0,2024-07-27,Damp Patch,3
1836.0,2024-10-18,Leaking Tap,1
2445.0,2024-11-20,No Heating,1
2445.0,2025-03-12,Damp Patch,2
2153.0,2025-05-07,Damp Patch,2
2153.0,2025-05-24,Leaking Tap,4
529.0,2024-08-20,Leaking Tap,1
453.0,2024-08-08,Damp Patch,3
453.0,2025-06-10,Broken Lock,2
1215.0,2025-01-07,No Heating,4
571.0,2024-08-26,Leaking Tap,4
571.0,2024-11-05,Damp Patch,5
2662.0,2024-11-16,Broken Lock,3
1958.0,2025-06-08,Broken Lock,2
1958.0,2024-08-14,Leaking Tap,4
1062.0,2025-05-21,Broken Lock,4
1062.0,2024-09-02,No Heating,1
1507.0,2024-07-10,No Heating,2
1507.0,2024-10-16,Broken Lock,1
1611.0,2025-06-18,Damp Patch,3
1611.0,2025-06-08,Broken Lock,3
2484.0,2024-11-01,Broken Lock,3
2484.0,2024-07-13,Leaking Tap,1
1056.0,2025-05-05,No Heating,3
793.0,2025-01-22,Broken Lock,5
793.0,2025-02-05,Broken Lock,3
578.0,2025-02-19,Damp Patch,3
578.0,2024-07-14,No Heating,5
471.0,2024-07-29,Broken Lock,3
471.0,2024-12-15,Damp Patch,1
1885.0,2025-02-27,Leaking Tap,3
1885.0,2024-08-14,No Heating,3
2535.0,2025-01-21,No Heating,2
2267.0,2025-06-25,Leaking Tap,2
483.0,2024-11-23,No Heating,3
483.0,2024-09-13,Leaking Tap,2
2559.0,2024-09-29,Damp Patch,5
1985.0,2024-10-11,Damp Patch,1
1985.0,2024-08-20,No Heating,2
2516.0,2025-05-26,No Heating,4
1137.0,2025-01-10,Damp Patch,4
1137.0,2025-04-09,Broken Lock,2
1151.0,2024-09-09,Damp Patch,1
1151.0,2025-01-01,No Heating,1
1013.0,2024-08-29,Damp Patch,2
1705.0,2025-04-29,No Heating,2
1705.0,2025-04-07,No Heating,2
1605.0,2024-11-14,Broken Lock,5
147.0,2024-08-19,No Heating,4
757.0,2024-08-28,Leaking Tap,1
499.0,2025-05-12,Leaking Tap,2
2528.0,2024-11-17,No Heating,3
2528.0,2025-05-02,Damp Patch,4
1821.0,2024-10-19,No Heating,2
1821.0,2025-04-26,Broken Lock,1
2710.0,2025-01-24,Broken Lock,3
2710.0,2024-09-12,Leaking Tap,1
2522.0,2025-04-27,Leaking Tap,4
2522.0,2024-12-11,Leaking Tap,4
2692.0,2025-04-28,Broken Lock,1
2692.0,2025-05-31,Damp Patch,5
1968.0,2024-10-25,Damp Patch,4
2691.0,2024-10-13,Broken Lock,3
2691.0,2025-03-27,Broken Lock,5
746.0,2024-09-06,Broken Lock,2
443.0,2024-12-08,Leaking Tap,2
443.0,2025-03-07,Leaking Tap,3
2455.0,2025-03-10,Damp Patch,3
1780.0,2025-01-09,Damp Patch,1
1780.0,2025-06-26,Broken Lock,5
598.0,2025-02-19,No Heating,3
598.0,2025-01-06,Broken Lock,4
2296.0,2024-12-09,Damp Patch,1
2296.0,2024-08-28,No Heating,3
152.0,2025-05-21,No Heating,4
853.0,2025-04-13,No Heating,5
853.0,2025-01-09,Broken Lock,1
1898.0,2024-10-25,Damp Patch,3
2401.0,2024-09-01,Broken Lock,2
1648.0,2025-05-15,No Heating,3
1648.0,2025-06-19,Broken Lock,3
1018.0,2025-03-04,Leaking Tap,5
1251.0,2025-02-03,No Heating,5
223.0,2024-12-31,Damp Patch,4
188.0,2024-10-04,No Heating,1
188.0,2025-04-07,Damp Patch,5
2824.0,2024-11-22,Damp Patch,1
2824.0,2025-02-02,No Heating,5
901.0,2025-05-11,Broken Lock,3
1626.0,2024-12-17,Damp Patch,3
2113.0,2024-12-23,No Heating,1
2833.0,2024-12-05,Damp Patch,5
2833.0,2025-01-04,Leaking Tap,2
2237.0,2024-08-03,Leaking Tap,4
2096.0,2025-05-14,No Heating,2
2096.0,2025-03-22,Leaking Tap,3
1884.0,2025-06-17,Broken Lock,4
2295.0,2024-07-25,No Heating,5
2295.0,2024-10-07,No Heating,3
2020.0,2024-10-07,Damp Patch,5
1005.0,2025-03-27,Broken Lock,3
1005.0,2024-10-08,Damp Patch,5
476.0,2024-10-16,Broken Lock,4
476.0,2024-09-14,Leaking Tap,2
1597.0,2025-05-06,Broken Lock,1
1597.0,2024-10-16,No Heating,4
613.0,2025-07-06,Leaking Tap,2
830.0,2024-08-07,Leaking Tap,4
2509.0,2025-03-28,Damp Patch,5
2509.0,2025-05-11,Leaking Tap,3
393.0,2024-08-28,Damp Patch,5
614.0,2025-06-19,Leaking Tap,5
614.0,2025-04-22,Broken Lock,5
2638.0,2024-12-28,No Heating,2
2638.0,2024-10-21,Broken Lock,2
1349.0,2025-05-09,Leaking Tap,1
2093.0,2024-08-08,Leaking Tap,4
1005.0,2025-02-08,Broken Lock,2
1005.0,2024-08-02,Broken Lock,4
1008.0,2025-02-24,No Heating,1
1104.0,2025-04-19,Broken Lock,4
1104.0,2024-11-17,Damp Patch,1
938.0,2024-12-02,Damp Patch,2
1723.0,2024-11-23,Broken Lock,5
1723.0,2024-10-14,Damp Patch,3
588.0,2024-12-26,Broken Lock,4
2651.0,2024-10-09,Leaking Tap,4
2651.0,2024-07-27,No Heating,3
2666.0,2024-07-10,Damp Patch,5
1623.0,2025-02-01,No Heating,1
2467.0,2024-08-08,Leaking Tap,4
2467.0,2025-06-30,No Heating,4
2428.0,2025-05-18,No Heating,3
493.0,2025-03-23,Damp Patch,2
484.0,2024-11-23,Damp Patch,2
484.0,2025-04-10,No Heating,1
2533.0,2024-08-13,Leaking Tap,2
2533.0,2024-12-26,Broken Lock,5
2435.0,2024-10-12,Broken Lock,4
578.0,2025-03-16,No Heating,4
578.0,2025-01-25,Damp Patch,2
1822.0,2025-02-13,Leaking Tap,4
1822.0,2024-07-14,Broken Lock,3
1876.0,2024-10-06,Damp Patch,4
1079.0,2025-01-09,Damp Patch,2
1079.0,2025-02-20,No Heating,2
1329.0,2024-12-04,No Heating,4
2761.0,2025-04-04,Broken Lock,4
1009.0,2025-02-14,Broken Lock,2
148.0,2025-01-03,No Heating,4
264.0,2025-02-27,Leaking Tap,5
264.0,2025-03-28,Broken Lock,3
1836.0,2024-12-05,Broken Lock,5
2771.0,2025-06-08,Broken Lock,5
2771.0,2025-05-25,Broken Lock,5
2682.0,2025-03-26,No Heating,4
742.0,2024-10-07,Broken Lock,1
742.0,2024-08-31,Broken Lock,1
1232.0,2024-08-21,No Heating,3
1823.0,2025-06-07,No Heating,3
1823.0,2025-01-21,No Heating,2
1601.0,2024-12-21,Damp Patch,4
1601.0,2025-03-24,Leaking Tap,3
2824.0,2025-05-24,No Heating,3
499.0,2025-01-23,No Heating,3
499.0,2025-02-25,Leaking Tap,5
2849.0,2024-07-17,Damp Patch,1
2849.0,2025-03-04,Damp Patch,2
2769.0,2025-01-17,Broken Lock,2
706.0,2024-09-05,Damp Patch,4
706.0,2024-08-27,Leaking Tap,3
1724.0,2025-03-12,No Heating,5
1724.0,2024-12-03,No Heating,5
2790.0,2025-03-19,Broken Lock,2
1009.0,2025-05-03,Broken Lock,5
1009.0,2024-11-18,Damp Patch,2
439.0,2025-05-15,No Heating,3
439.0,2024-09-10,Broken Lock,2
1218.0,2024-09-28,Broken Lock,1
1112.0,2024-10-18,Leaking Tap,5
1112.0,2025-04-30,No Heating,4
815.0,2025-03-14,Broken Lock,3
815.0,2025-02-05,No Heating,1
427.0,2025-01-13,Damp Patch,3
427.0,2024-07-18,Damp Patch,3
543.0,2025-02-15,No Heating,5
1008.0,2024-12-18,Broken Lock,2
615.0,2024-08-03,No Heating,1
615.0,2025-02-28,Broken Lock,3
2337.0,2024-11-12,Damp Patch,4
2337.0,2024-08-15,No Heating,2
427.0,2025-05-07,Leaking Tap,1
301.0,2025-03-12,No Heating,1
301.0,2024-09-17,Broken Lock,2
1002.0,2024-08-27,Broken Lock,2
387.0,2024-11-15,Damp Patch,4
162.0,2025-04-23,No Heating,5
2861.0,2024-09-22,Broken Lock,1
2861.0,2024-10-11,Broken Lock,3
1265.0,2025-01-16,Leaking Tap,1
1265.0,2024-07-13,Broken Lock,2
796.0,2025-06-13,Leaking Tap,3
796.0,2025-05-29,Broken Lock,2
2005.0,2025-05-10,Broken Lock,1
2005.0,2025-01-21,No Heating,1
2451.0,2024-11-17,Leaking Tap,3
1380.0,2025-06-22,Leaking Tap,3
2537.0,2025-04-19,No Heating,3
2836.0,2024-11-10,Broken Lock,3
2616.0,2025-07-01,No Heating,5
2616.0,2025-03-06,Leaking Tap,5
1784.0,2025-06-28,Damp Patch,4
1784.0,2025-01-21,Leaking Tap,4
901.0,2025-01-07,Broken Lock,4
901.0,2024-10-20,Leaking Tap,4
2345.0,2025-01-31,Damp Patch,2
2345.0,2024-11-23,Damp Patch,1
150.0,2025-04-25,No Heating,3
150.0,2025-05-17,Damp Patch,3
2073.0,2024-11-05,Damp Patch,3
555.0,2024-08-24,No Heating,5
555.0,2025-01-12,No Heating,2
0.0,2025-04-20,Leaking Tap,3
0.0,2025-04-14,No Heating,3
2605.0,2024-12-15,Leaking Tap,5
146.0,2024-11-13,Damp Patch,4
775.0,2025-04-26,No Heating,3
1029.0,2024-08-19,Leaking Tap,1
2295.0,2025-05-31,Broken Lock,2
2423.0,2024-11-22,Damp Patch,3
2423.0,2024-11-20,No Heating,5
1327.0,2024-12-01,Damp Patch,4
826.0,2024-10-07,Leaking Tap,4
826.0,2025-06-22,Leaking Tap,1
2570.0,2025-05-28,No Heating,4
2570.0,2024-07-22,No Heating,3
253.0,2025-04-24,Broken Lock,3
2181.0,2025-01-01,Leaking Tap,3
2615.0,2024-08-06,Broken Lock,1
275.0,2024-07-21,Broken Lock,4
275.0,2024-11-23,Leaking Tap,2
1799.0,2025-02-28,Damp Patch,2
1799.0,2025-04-22,Damp Patch,5
131.0,2024-10-19,Leaking Tap,1
131.0,2025-03-11,Damp Patch,3
1878.0,2025-06-08,Leaking Tap,2
2337.0,2025-05-28,Leaking Tap,3
266.0,2025-02-21,Leaking Tap,3
266.0,2025-04-07,Leaking Tap,3
2302.0,2025-01-09,Leaking Tap,2
1710.0,2024-10-30,Broken Lock,1
1112.0,2025-07-01,Broken Lock,2
1112.0,2024-09-27,Leaking Tap,3
1176.0,2025-05-31,No Heating,4
2470.0,2025-04-23,Damp Patch,3
2158.0,2025-04-10,Leaking Tap,1
2158.0,2025-03-13,No Heating,1
552.0,2024-12-28,Damp Patch,5
212.0,2025-01-23,No Heating,2
212.0,2025-03-06,Damp Patch,5
1577.0,2024-08-02,Damp Patch,3
1577.0,2025-01-03,Damp Patch,2
1805.0,2025-05-04,Leaking Tap,2
1150.0,2024-11-21,Broken Lock,2
1654.0,2025-03-01,Damp Patch,5
1654.0,2025-03-31,Damp Patch,1
1777.0,2024-11-21,Damp Patch,5
1777.0,2024-10-20,No Heating,3
1033.0,2025-01-24,Broken Lock,1
1033.0,2025-01-15,Damp Patch,2
2236.0,2025-05-06,Broken Lock,1
590.0,2025-03-13,Broken Lock,5
1930.0,2025-03-14,Leaking Tap,4
1930.0,2025-01-29,Damp Patch,4
2297.0,2024-11-18,Leaking Tap,5
2297.0,2025-03-07,Broken Lock,3
1645.0,2024-07-22,No Heating,5
1645.0,2025-04-11,Damp Patch,4
1028.0,2025-04-02,No Heating,1
1028.0,2025-06-08,No Heating,4
1246.0,2025-04-12,Leaking Tap,2
2093.0,2025-04-01,Broken Lock,4
988.0,2024-08-01,Damp Patch,3
988.0,2025-02-22,Broken Lock,3
1666.0,2025-06-09,Damp Patch,1
1666.0,2024-08-04,Leaking Tap,3
1648.0,2025-06-28,Broken Lock,4
1648.0,2025-01-09,No Heating,2
938.0,2025-06-28,Leaking Tap,4
938.0,2024-11-10,Leaking Tap,1
1931.0,2025-05-18,Damp Patch,3
1931.0,2024-10-14,Damp Patch,3
443.0,2024-09-12,Broken Lock,3
1667.0,2025-06-09,Damp Patch,1
1667.0,2024-08-16,No Heating,1
1631.0,2025-06-01,No Heating,3
2305.0,2025-06-26,Broken Lock,1
2305.0,2024-10-10,Damp Patch,5
1549.0,2024-11-28,Damp Patch,5
1134.0,2025-06-23,No Heating,4
1134.0,2025-02-26,Broken Lock,3
2221.0,2025-06-18,Leaking Tap,4
611.0,2024-12-29,Leaking Tap,1
1762.0,2024-08-29,No Heating,1
1762.0,2025-04-02,Leaking Tap,4
224.0,2025-03-28,Damp Patch,3
224.0,2024-07-16,No Heating,2
2275.0,2024-07-22,Broken Lock,4
610.0,2025-03-07,Damp Patch,2
743.0,2025-05-20,Damp Patch,2
2026.0,2025-03-27,Broken Lock,4
1120.0,2025-01-30,Broken Lock,2
1120.0,2025-07-03,Broken Lock,4
2025.0,2024-08-14,Broken Lock,3
2025.0,2024-08-12,Damp Patch,1
1192.0,2024-12-12,No Heating,5
1192.0,2025-03-19,Broken Lock,1
2302.0,2025-04-15,Leaking Tap,1
13.0,2024-09-14,Broken Lock,1
13.0,2024-12-28,Damp Patch,5
1345.0,2025-01-07,Leaking Tap,3
1345.0,2025-04-20,Leaking Tap,2
1382.0,2025-02-28,Damp Patch,3
1228.0,2024-09-12,No Heating,5
298.0,2025-04-08,Broken Lock,4
298.0,2025-05-22,Leaking Tap,3
166.0,2025-02-08,No Heating,2
1957.0,2025-03-04,Leaking Tap,2
1957.0,2024-08-04,No Heating,4
2775.0,2025-01-27,Damp Patch,2
1015.0,2024-11-14,No Heating,4
1015.0,2024-10-11,Damp Patch,2
2050.0,2025-05-11,No Heating,3
816.0,2024-10-23,No Heating,1
816.0,2025-05-19,Broken Lock,3
2376.0,2025-03-23,Broken Lock,1
2376.0,2024-07-10,Leaking Tap,3
2477.0,2025-04-19,Broken Lock,4
2477.0,2025-06-16,Damp Patch,4
1035.0,2025-06-08,Leaking Tap,5
1035.0,2024-12-04,Broken Lock,5
551.0,2024-08-28,No Heating,2
1141.0,2024-09-29,Leaking Tap,4
1271.0,2025-05-23,No Heating,4
1271.0,2024-11-25,Leaking Tap,5
1030.0,2024-12-01,Leaking Tap,1
197.0,2024-08-29,Broken Lock,3
197.0,2025-03-27,Leaking Tap,5
2790.0,2025-06-16,Leaking Tap,2
1138.0,2025-07-06,No Heating,5
1138.0,2025-01-21,No Heating,5
264.0,2024-07-28,No Heating,5
264.0,2024-07-25,Broken Lock,3
711.0,2025-05-07,Damp Patch,4
711.0,2025-03-03,Broken Lock,3
1198.0,2025-06-02,No Heating,4
2522.0,2025-03-07,No Heating,5
2522.0,2025-01-25,No Heating,2
1716.0,2025-04-28,Damp Patch,5
2001.0,2025-02-25,Damp Patch,1
587.0,2025-06-08,No Heating,1
1889.0,2025-03-31,Broken Lock,5
1575.0,2024-08-24,Damp Patch,1
338.0,2025-06-05,Leaking Tap,2
338.0,2024-10-29,No Heating,1
2640.0,2025-02-18,Broken Lock,4
550.0,2025-05-23,No Heating,2
24.0,2024-11-20,Broken Lock,1
24.0,2024-08-21,Leaking Tap,4
130.0,2025-01-07,No Heating,2
1023.0,2024-12-20,Leaking Tap,2
1023.0,2024-09-30,Damp Patch,1
128.0,2025-06-11,No Heating,1
1599.0,2024-11-05,No Heating,1
1599.0,2025-01-10,Broken Lock,5
1044.0,2025-05-23,No Heating,4
1344.0,2024-08-12,No Heating,3
755.0,2025-01-05,Damp Patch,2
755.0,2025-01-25,No Heating,5
452.0,2024-12-28,No Heating,2
452.0,2025-02-16,No Heating,2
1782.0,2024-12-01,Broken Lock,1
1782.0,2025-01-11,No Heating,2
587.0,2024-12-17,Leaking Tap,4
2275.0,2024-08-01,Leaking Tap,2
2275.0,2025-03-12,Broken Lock,2
2239.0,2024-08-16,No Heating,4
1128.0,2025-04-25,Broken Lock,3
2128.0,2024-12-04,Leaking Tap,4
2248.0,2025-04-26,Leaking Tap,5
2248.0,2024-12-24,Leaking Tap,4
385.0,2025-04-12,Broken Lock,3
385.0,2024-08-01,No Heating,2
791.0,2024-11-23,Broken Lock,1
1944.0,2025-05-31,No Heating,1
869.0,2025-01-23,Leaking Tap,3
1606.0,2025-01-02,No Heating,4
2865.0,2025-04-16,Broken Lock,3
2865.0,2024-11-15,Leaking Tap,1
2782.0,2025-02-26,Damp Patch,1
2782.0,2025-04-07,No Heating,3
1696.0,2025-05-02,No Heating,1
1696.0,2025-03-27,Damp Patch,2
1463.0,2024-11-01,No Heating,1
1375.0,2025-03-30,Broken Lock,2
1375.0,2024-11-27,Damp Patch,3
53.0,2025-01-11,No Heating,2
633.0,2024-12-23,Damp Patch,3
686.0,2024-10-22,Damp Patch,1
686.0,2024-07-26,No Heating,1
631.0,2025-06-12,Damp Patch,2
2109.0,2025-01-14,No Heating,5
622.0,2025-07-06,Leaking Tap,4
629.0,2025-07-02,Leaking Tap,5
629.0,2025-01-11,No Heating,3
1532.0,2024-10-19,Leaking Tap,5
621.0,2024-12-07,Broken Lock,5
1532.0,2024-08-18,Leaking Tap,1
1532.0,2024-08-08,No Heating,3
1442.0,2024-11-24,Damp Patch,5
2040.0,2025-01-09,No Heating,1
2040.0,2024-08-27,Damp Patch,3
1445.0,2025-06-23,Broken Lock,2
1445.0,2024-11-13,Leaking Tap,2
1921.0,2025-04-27,No Heating,5
1440.0,2025-05-23,No Heating,2
1440.0,2024-09-28,Broken Lock,5
1532.0,2024-09-11,Leaking Tap,5
2272.0,2024-11-30,Broken Lock,4
2272.0,2024-08-13,Damp Patch,2
2273.0,2024-10-07,No Heating,1
688.0,2025-01-25,Broken Lock,3
1692.0,2025-01-03,Leaking Tap,2
1692.0,2025-01-18,Broken Lock,5
1696.0,2025-04-20,Broken Lock,2
1698.0,2025-03-27,Damp Patch,3
688.0,2024-10-12,Broken Lock,4
688.0,2024-10-15,Broken Lock,4
530.0,2025-02-28,No Heating,3
530.0,2024-12-25,Broken Lock,5
2396.0,2025-03-05,Leaking Tap,3
682.0,2025-06-13,No Heating,1
682.0,2024-12-11,Leaking Tap,3
345.0,2025-01-09,Damp Patch,1
2247.0,2024-07-27,Damp Patch,5
2247.0,2025-03-01,No Heating,5
2589.0,2025-03-26,No Heating,5
2785.0,2025-03-27,No Heating,4
2785.0,2024-09-14,Leaking Tap,5
2783.0,2024-09-27,No Heating,1
2783.0,2025-03-02,No Heating,1
1699.0,2025-03-20,Damp Patch,5
2672.0,2024-12-01,Broken Lock,3
2273.0,2024-10-10,Damp Patch,5
1087.0,2024-11-26,Leaking Tap,5
951.0,2025-05-31,Leaking Tap,4
2782.0,2025-01-14,Damp Patch,3
629.0,2024-12-15,Leaking Tap,5
1016.0,2025-05-02,Damp Patch,2
2118.0,2024-11-07,No Heating,2
2118.0,2024-11-14,Broken Lock,1
1294.0,2025-02-13,Broken Lock,4
1294.0,2024-09-21,Leaking Tap,5
1306.0,2024-11-23,Leaking Tap,1
1087.0,2024-12-02,No Heating,4
1087.0,2024-10-10,Damp Patch,3
725.0,2024-12-23,Leaking Tap,1
2044.0,2025-05-02,Leaking Tap,5
2118.0,2025-05-24,No Heating,5
2118.0,2025-04-06,Leaking Tap,5
2785.0,2024-09-08,Leaking Tap,1
732.0,2025-03-10,Broken Lock,1
732.0,2024-10-16,Damp Patch,2
1445.0,2025-07-04,Broken Lock,5
1445.0,2024-11-11,Leaking Tap,5
772.0,2024-08-16,Leaking Tap,4
1977.0,2024-10-06,Leaking Tap,4
1977.0,2025-01-12,No Heating,5
1445.0,2025-05-05,No Heating,5
1445.0,2024-11-28,Leaking Tap,2
1911.0,2025-02-13,No Heating,3
1911.0,2025-06-08,Leaking Tap,3
2044.0,2024-08-25,No Heating,4
1493.0,2025-04-28,Leaking Tap,3
624.0,2025-04-12,Leaking Tap,3
1495.0,2025-01-22,Broken Lock,3
2864.0,2025-07-07,Broken Lock,2
2864.0,2025-04-30,Damp Patch,4
2785.0,2025-04-04,Leaking Tap,1
2785.0,2025-01-18,Leaking Tap,3
626.0,2024-12-10,Damp Patch,5
626.0,2025-06-05,Broken Lock,4
620.0,2024-09-07,Leaking Tap,5
2059.0,2025-06-09,Leaking Tap,1
1098.0,2024-11-08,Broken Lock,3
2399.0,2025-04-10,No Heating,3
428.0,2025-02-21,No Heating,5
428.0,2024-12-03,Damp Patch,4
623.0,2025-03-12,No Heating,3
623.0,2024-08-17,No Heating,2
870.0,2025-01-04,Leaking Tap,2
2783.0,2024-09-02,Broken Lock,4
2783.0,2024-10-25,Leaking Tap,1
770.0,2024-10-31,No Heating,3
1261.0,2025-04-01,Damp Patch,1
1261.0,2025-06-22,Damp Patch,2
2625.0,2024-09-26,Broken Lock,5
2625.0,2025-04-11,No Heating,5
772.0,2025-05-09,Damp Patch,2
772.0,2024-08-04,Broken Lock,5
630.0,2025-03-22,Broken Lock,3
630.0,2025-05-16,Leaking Tap,2
1696.0,2025-05-20,Broken Lock,5
1696.0,2025-07-03,Broken Lock,2
2787.0,2025-03-02,Damp Patch,4
2787.0,2024-09-03,Damp Patch,3
935.0,2024-09-03,Broken Lock,5
1316.0,2025-02-16,Leaking Tap,5
2745.0,2024-11-12,Broken Lock,4
2745.0,2025-01-07,Leaking Tap,4
2742.0,2024-07-11,Broken Lock,2
2742.0,2025-04-11,Broken Lock,2
2744.0,2024-11-10,Leaking Tap,5
2746.0,2025-01-16,Damp Patch,2
2746.0,2024-07-22,Broken Lock,1
2743.0,2024-09-18,Leaking Tap,3
2750.0,2024-09-08,Leaking Tap,5
2739.0,2025-01-09,Leaking Tap,4
2739.0,2025-02-16,No Heating,4
2749.0,2025-03-01,Broken Lock,3
1827.0,2024-09-01,Leaking Tap,1
2043.0,2024-12-08,Leaking Tap,5
2043.0,2024-07-18,No Heating,4
2044.0,2025-05-01,No Heating,5
2044.0,2024-12-05,Damp Patch,5
2757.0,2024-11-26,Leaking Tap,4
2757.0,2025-05-04,Broken Lock,3
2783.0,2024-10-11,Leaking Tap,1
2624.0,2024-11-10,No Heating,1
2624.0,2025-01-03,Damp Patch,2
2785.0,2025-02-07,Leaking Tap,1
2785.0,2024-07-17,Broken Lock,2
627.0,2025-02-08,Broken Lock,4
948.0,2024-11-15,Leaking Tap,2
948.0,2024-11-03,No Heating,3
625.0,2025-02-23,Leaking Tap,1
725.0,2024-11-23,Broken Lock,3
725.0,2024-12-10,Damp Patch,4
2043.0,2024-08-17,No Heating,1
2042.0,2025-05-13,Damp Patch,4
2062.0,2024-11-18,Broken Lock,1
2062.0,2024-10-15,No Heating,3
931.0,2025-02-11,Broken Lock,4
931.0,2025-05-26,Broken Lock,1
2787.0,2025-01-18,Leaking Tap,3
2787.0,2025-06-25,Broken Lock,4
873.0,2025-06-10,Leaking Tap,5
428.0,2025-04-15,Leaking Tap,1
869.0,2025-02-17,No Heating,2
871.0,2024-08-04,Broken Lock,1
871.0,2025-04-17,Damp Patch,4
1.0,2024-10-07,Broken Lock,4
1.0,2025-02-07,No Heating,2
2654.0,2025-05-26,Broken Lock,2
1492.0,2024-11-09,Leaking Tap,4
1492.0,2025-03-10,Damp Patch,5
2115.0,2025-06-16,Damp Patch,2
629.0,2024-07-11,Broken Lock,5
629.0,2024-11-05,Leaking Tap,3
2270.0,2024-11-24,Leaking Tap,4
2270.0,2025-05-05,Broken Lock,5
1316.0,2024-08-11,Broken Lock,3
2314.0,2025-03-07,Broken Lock,4
626.0,2024-08-10,Leaking Tap,4
626.0,2024-08-08,Leaking Tap,3
626.0,2024-12-26,Leaking Tap,5
626.0,2025-04-06,No Heating,4
1494.0,2024-11-20,Broken Lock,3
700.0,2025-02-12,No Heating,5
671.0,2025-03-27,No Heating,1
2042.0,2025-07-03,No Heating,5
2044.0,2024-10-18,No Heating,1
2399.0,2025-04-15,No Heating,2
2399.0,2024-12-16,Leaking Tap,2
530.0,2025-06-28,No Heating,4
2782.0,2024-09-30,No Heating,4
2042.0,2024-11-11,No Heating,3
2043.0,2024-10-14,Damp Patch,4
2043.0,2025-05-20,Damp Patch,1
2043.0,2024-11-15,Leaking Tap,5
687.0,2024-10-22,No Heating,2
687.0,2025-04-27,Damp Patch,5
695.0,2024-12-26,No Heating,5
944.0,2025-04-04,No Heating,4
2063.0,2024-11-06,Damp Patch,4
2063.0,2024-08-13,Damp Patch,1
1612.0,2025-05-01,Leaking Tap,4
1612.0,2025-04-17,Broken Lock,3
2044.0,2024-11-18,No Heating,3
2443.0,2024-11-14,Leaking Tap,1
2443.0,2024-11-15,Damp Patch,2
2042.0,2025-01-05,Broken Lock,3
2042.0,2024-11-26,No Heating,5
2043.0,2025-01-28,Leaking Tap,5
2043.0,2024-10-12,Broken Lock,2
2399.0,2025-06-17,Broken Lock,3
2399.0,2025-03-21,No Heating,3
623.0,2024-09-15,Leaking Tap,4
2033.0,2024-12-25,Damp Patch,3
1295.0,2024-09-17,No Heating,2
1295.0,2025-07-04,No Heating,3
2752.0,2025-03-17,No Heating,2
2737.0,2024-11-04,Leaking Tap,1
941.0,2024-10-22,Leaking Tap,3
734.0,2025-07-04,Leaking Tap,1
726.0,2025-06-02,Broken Lock,3
726.0,2025-05-16,No Heating,4
729.0,2024-08-22,Broken Lock,1
729.0,2025-01-13,Damp Patch,1
724.0,2025-04-14,Broken Lock,4
726.0,2024-12-02,Leaking Tap,2
726.0,2025-07-02,Damp Patch,3
730.0,2024-12-11,Leaking Tap,5
2740.0,2024-09-06,Damp Patch,5
2740.0,2025-06-25,Damp Patch,5
727.0,2025-01-23,Damp Patch,2
727.0,2024-12-26,Damp Patch,2
2734.0,2025-01-11,Damp Patch,5
1908.0,2025-06-08,Broken Lock,5
2741.0,2024-07-11,Broken Lock,2
2741.0,2025-03-07,No Heating,1
2448.0,2025-06-16,Leaking Tap,3
2448.0,2025-02-05,Damp Patch,2
730.0,2025-01-13,Broken Lock,4
730.0,2025-04-11,Damp Patch,2
948.0,2025-06-22,No Heating,4
876.0,2025-05-07,Leaking Tap,4
876.0,2024-11-07,Damp Patch,4
2736.0,2024-12-28,Broken Lock,2
2751.0,2024-09-23,Broken Lock,4
2751.0,2025-05-18,Leaking Tap,4
1492.0,2025-05-12,Leaking Tap,3
2041.0,2025-02-23,Leaking Tap,3
1319.0,2025-07-03,No Heating,3
1829.0,2024-12-30,Broken Lock,4
1829.0,2024-07-23,Broken Lock,1
1321.0,2024-10-05,Leaking Tap,4
203.0,2024-09-18,Damp Patch,4
730.0,2025-06-29,Leaking Tap,5
730.0,2025-04-07,Broken Lock,4
2033.0,2025-01-20,Damp Patch,5
2033.0,2025-02-25,Leaking Tap,4
944.0,2024-12-01,Leaking Tap,3
326.0,2025-07-02,Damp Patch,2
863.0,2025-02-22,Broken Lock,4
