property_id,address,age_years,construction_type,last_service_years_ago,seasonality
1445.0,1445.0,68,Modern Timber Frame,9,Autumn
772.0,772.0,69,Victorian Brick,6,Autumn
1977.0,1977.0,96,Modern Timber Frame,7,Autumn
1445.0,1445.0,54,Edwardian Stone,2,Autumn
1911.0,1911.0,86,Victorian Brick,7,Spring
2044.0,2044.0,49,Victorian Brick,3,Spring
1493.0,1493.0,83,Victorian Brick,7,Summer
624.0,624.0,111,Post-War Concrete,3,Winter
1495.0,1495.0,19,Post-War Concrete,6,Summer
2864.0,2864.0,7,Post-War Concrete,4,Summer
2785.0,2785.0,105,Victorian Brick,4,Autumn
626.0,626.0,113,Edwardian Stone,6,Winter
620.0,620.0,19,Victorian Brick,0,Summer
2059.0,2059.0,119,Edwardian Stone,7,Summer
1098.0,1098.0,80,Modern Timber Frame,3,Spring
2399.0,2399.0,117,Victorian Brick,6,Autumn
428.0,428.0,70,Edwardian Stone,3,Winter
623.0,623.0,9,Post-War Concrete,2,Summer
870.0,870.0,94,Post-War Concrete,0,Summer
2783.0,2783.0,65,Modern Timber Frame,8,Autumn
770.0,770.0,111,Edwardian Stone,7,Winter
1261.0,1261.0,95,Victorian Brick,6,Autumn
2625.0,2625.0,18,Post-War Concrete,0,Summer
772.0,772.0,81,Post-War Concrete,3,Winter
630.0,630.0,119,Post-War Concrete,0,Winter
1696.0,1696.0,60,Edwardian Stone,7,Spring
2787.0,2787.0,87,Edwardian Stone,4,Spring
935.0,935.0,91,Modern Timber Frame,4,Winter
1316.0,1316.0,50,Victorian Brick,4,Spring
2745.0,2745.0,8,Edwardian Stone,3,Summer
2742.0,2742.0,100,Modern Timber Frame,0,Autumn
2744.0,2744.0,101,Modern Timber Frame,2,Autumn
2746.0,2746.0,93,Victorian Brick,2,Autumn
2743.0,2743.0,84,Modern Timber Frame,0,Autumn
2750.0,2750.0,90,Modern Timber Frame,2,Winter
2739.0,2739.0,73,Post-War Concrete,8,Summer
2749.0,2749.0,37,Modern Timber Frame,9,Autumn
1827.0,1827.0,107,Post-War Concrete,1,Summer
2043.0,2043.0,39,Modern Timber Frame,7,Autumn
2044.0,2044.0,110,Modern Timber Frame,0,Autumn
2757.0,2757.0,88,Victorian Brick,0,Autumn
2783.0,2783.0,100,Victorian Brick,4,Summer
2624.0,2624.0,33,Edwardian Stone,2,Winter
2785.0,2785.0,12,Edwardian Stone,6,Spring
627.0,627.0,32,Post-War Concrete,8,Winter
948.0,948.0,40,Modern Timber Frame,3,Winter
625.0,625.0,93,Modern Timber Frame,0,Spring
725.0,725.0,119,Victorian Brick,6,Spring
2043.0,2043.0,59,Post-War Concrete,3,Summer
2042.0,2042.0,60,Victorian Brick,3,Autumn
2062.0,2062.0,44,Edwardian Stone,7,Summer
931.0,931.0,13,Post-War Concrete,3,Summer
2787.0,2787.0,44,Modern Timber Frame,9,Spring
873.0,873.0,91,Modern Timber Frame,1,Autumn
428.0,428.0,55,Victorian Brick,9,Spring
869.0,869.0,81,Modern Timber Frame,2,Autumn
871.0,871.0,8,Modern Timber Frame,0,Winter
1.0,1.0,89,Modern Timber Frame,8,Summer
2654.0,2654.0,107,Modern Timber Frame,6,Winter
1492.0,1492.0,71,Post-War Concrete,4,Winter
2115.0,2115.0,93,Post-War Concrete,9,Spring
629.0,629.0,38,Edwardian Stone,3,Autumn
2270.0,2270.0,50,Post-War Concrete,6,Summer
1316.0,1316.0,8,Modern Timber Frame,2,Summer
2314.0,2314.0,21,Edwardian Stone,9,Winter
626.0,626.0,110,Victorian Brick,5,Summer
626.0,626.0,18,Victorian Brick,1,Autumn
1494.0,1494.0,47,Victorian Brick,2,Summer
700.0,700.0,108,Edwardian Stone,9,Autumn
671.0,671.0,13,Post-War Concrete,1,Autumn
2042.0,2042.0,6,Post-War Concrete,2,Spring
2044.0,2044.0,49,Post-War Concrete,9,Autumn
2399.0,2399.0,53,Victorian Brick,0,Spring
530.0,530.0,35,Victorian Brick,5,Winter
2782.0,2782.0,71,Modern Timber Frame,2,Summer
2042.0,2042.0,64,Victorian Brick,9,Winter
2043.0,2043.0,55,Edwardian Stone,0,Spring
2043.0,2043.0,18,Modern Timber Frame,1,Spring
687.0,687.0,33,Edwardian Stone,7,Spring
695.0,695.0,34,Modern Timber Frame,3,Spring
944.0,944.0,33,Modern Timber Frame,1,Winter
2063.0,2063.0,116,Modern Timber Frame,4,Spring
1612.0,1612.0,39,Post-War Concrete,3,Summer
2044.0,2044.0,50,Victorian Brick,7,Autumn
2443.0,2443.0,88,Post-War Concrete,7,Spring
2042.0,2042.0,81,Modern Timber Frame,1,Spring
2043.0,2043.0,34,Post-War Concrete,3,Summer
2399.0,2399.0,20,Post-War Concrete,0,Autumn
623.0,623.0,84,Post-War Concrete,3,Summer
2033.0,2033.0,75,Post-War Concrete,6,Spring
1295.0,1295.0,64,Victorian Brick,4,Autumn
2752.0,2752.0,68,Modern Timber Frame,4,Spring
2737.0,2737.0,90,Victorian Brick,4,Winter
941.0,941.0,105,Edwardian Stone,8,Spring
734.0,734.0,39,Post-War Concrete,1,Summer
726.0,726.0,59,Post-War Concrete,0,Summer
729.0,729.0,72,Victorian Brick,0,Summer
724.0,724.0,48,Victorian Brick,0,Spring
726.0,726.0,67,Modern Timber Frame,6,Spring
730.0,730.0,58,Post-War Concrete,1,Autumn
2740.0,2740.0,110,Post-War Concrete,3,Spring
727.0,727.0,95,Modern Timber Frame,2,Spring
2734.0,2734.0,29,Modern Timber Frame,9,Autumn
1908.0,1908.0,26,Edwardian Stone,5,Autumn
2741.0,2741.0,112,Post-War Concrete,9,Summer
2448.0,2448.0,69,Modern Timber Frame,2,Spring
730.0,730.0,55,Edwardian Stone,4,Winter
948.0,948.0,113,Post-War Concrete,7,Winter
876.0,876.0,105,Edwardian Stone,3,Summer
2736.0,2736.0,62,Edwardian Stone,4,Summer
2751.0,2751.0,38,Edwardian Stone,5,Autumn
1492.0,1492.0,76,Victorian Brick,8,Summer
2041.0,2041.0,79,Modern Timber Frame,6,Summer
1319.0,1319.0,8,Post-War Concrete,8,Spring
1829.0,1829.0,86,Edwardian Stone,5,Spring
1321.0,1321.0,90,Post-War Concrete,2,Autumn
203.0,203.0,106,Post-War Concrete,3,Summer
730.0,730.0,115,Modern Timber Frame,3,Winter
2033.0,2033.0,76,Modern Timber Frame,8,Spring
944.0,944.0,101,Modern Timber Frame,0,Autumn
326.0,326.0,23,Modern Timber Frame,0,Summer
863.0,863.0,38,Modern Timber Frame,9,Spring
733.0,733.0,74,Post-War Concrete,7,Summer
1613.0,1613.0,75,Edwardian Stone,1,Summer
2754.0,2754.0,49,Victorian Brick,1,Autumn
2844.0,2844.0,24,Post-War Concrete,7,Summer
950.0,950.0,103,Modern Timber Frame,0,Autumn
1909.0,1909.0,34,Edwardian Stone,9,Summer
1816.0,1816.0,116,Modern Timber Frame,3,Summer
950.0,950.0,67,Edwardian Stone,2,Autumn
371.0,371.0,29,Modern Timber Frame,1,Summer
376.0,376.0,97,Modern Timber Frame,5,Summer
2058.0,2058.0,106,Victorian Brick,1,Spring
1911.0,1911.0,69,Victorian Brick,9,Summer
524.0,524.0,94,Victorian Brick,8,Spring
1974.0,1974.0,82,Edwardian Stone,9,Autumn
369.0,369.0,11,Modern Timber Frame,1,Autumn
1826.0,1826.0,12,Post-War Concrete,3,Autumn
1424.0,1424.0,79,Post-War Concrete,2,Winter
770.0,770.0,83,Modern Timber Frame,6,Spring
878.0,878.0,65,Edwardian Stone,0,Summer
944.0,944.0,31,Modern Timber Frame,0,Spring
2042.0,2042.0,59,Modern Timber Frame,6,Summer
735.0,735.0,42,Post-War Concrete,2,Spring
878.0,878.0,50,Edwardian Stone,6,Autumn
1911.0,1911.0,110,Victorian Brick,0,Summer
671.0,671.0,46,Post-War Concrete,9,Summer
859.0,859.0,75,Modern Timber Frame,7,Spring
1904.0,1904.0,43,Edwardian Stone,7,Spring
862.0,862.0,76,Modern Timber Frame,5,Spring
862.0,862.0,73,Post-War Concrete,0,Spring
933.0,933.0,87,Modern Timber Frame,1,Winter
2756.0,2756.0,56,Modern Timber Frame,9,Winter
867.0,867.0,114,Modern Timber Frame,3,Spring
1012.0,1012.0,55,Post-War Concrete,0,Winter
1900.0,1900.0,86,Post-War Concrete,3,Spring
696.0,696.0,86,Victorian Brick,1,Winter
2042.0,2042.0,54,Victorian Brick,3,Autumn
2041.0,2041.0,53,Victorian Brick,8,Summer
2044.0,2044.0,66,Post-War Concrete,8,Winter
244.0,244.0,44,Victorian Brick,5,Winter
242.0,242.0,91,Modern Timber Frame,6,Autumn
2086.0,2086.0,84,Post-War Concrete,9,Summer
1563.0,1563.0,106,Post-War Concrete,6,Summer
1317.0,1317.0,32,Victorian Brick,8,Spring
686.0,686.0,65,Victorian Brick,0,Winter
949.0,949.0,102,Edwardian Stone,6,Spring
1910.0,1910.0,115,Edwardian Stone,6,Winter
1203.0,1203.0,50,Edwardian Stone,9,Spring
431.0,431.0,64,Victorian Brick,3,Spring
1914.0,1914.0,115,Post-War Concrete,8,Spring
2136.0,2136.0,93,Modern Timber Frame,5,Winter
2060.0,2060.0,11,Victorian Brick,3,Spring
1501.0,1501.0,59,Edwardian Stone,6,Summer
1099.0,1099.0,43,Victorian Brick,2,Winter
2738.0,2738.0,94,Modern Timber Frame,4,Summer
323.0,323.0,37,Modern Timber Frame,5,Summer
2735.0,2735.0,79,Post-War Concrete,0,Spring
1909.0,1909.0,18,Edwardian Stone,1,Winter
931.0,931.0,21,Edwardian Stone,8,Winter
73.0,73.0,71,Edwardian Stone,3,Autumn
1460.0,1460.0,31,Post-War Concrete,7,Winter
1828.0,1828.0,29,Post-War Concrete,9,Summer
734.0,734.0,90,Post-War Concrete,4,Winter
2034.0,2034.0,60,Post-War Concrete,8,Summer
1910.0,1910.0,7,Post-War Concrete,4,Winter
2061.0,2061.0,41,Modern Timber Frame,4,Summer
1825.0,1825.0,108,Post-War Concrete,6,Winter
1627.0,1627.0,8,Victorian Brick,7,Summer
2268.0,2268.0,108,Modern Timber Frame,0,Spring
931.0,931.0,72,Post-War Concrete,6,Autumn
2271.0,2271.0,56,Modern Timber Frame,6,Winter
1447.0,1447.0,81,Edwardian Stone,9,Autumn
2783.0,2783.0,75,Edwardian Stone,2,Summer
2043.0,2043.0,51,Edwardian Stone,3,Autumn
932.0,932.0,65,Modern Timber Frame,7,Autumn
2785.0,2785.0,86,Post-War Concrete,5,Summer
1911.0,1911.0,107,Edwardian Stone,5,Autumn
934.0,934.0,19,Modern Timber Frame,4,Summer
727.0,727.0,103,Post-War Concrete,5,Spring
305.0,305.0,88,Post-War Concrete,9,Summer
2044.0,2044.0,91,Modern Timber Frame,1,Autumn
243.0,243.0,26,Post-War Concrete,6,Winter
2043.0,2043.0,19,Modern Timber Frame,2,Summer
2782.0,2782.0,82,Modern Timber Frame,2,Winter
2137.0,2137.0,74,Victorian Brick,6,Spring
2033.0,2033.0,70,Edwardian Stone,2,Winter
731.0,731.0,105,Edwardian Stone,6,Winter
2091.0,2091.0,25,Victorian Brick,5,Winter
1162.0,1162.0,52,Victorian Brick,9,Autumn
1320.0,1320.0,22,Modern Timber Frame,1,Winter
1311.0,1311.0,10,Victorian Brick,5,Summer
1827.0,1827.0,76,Modern Timber Frame,2,Autumn
772.0,772.0,29,Edwardian Stone,8,Winter
1206.0,1206.0,57,Modern Timber Frame,9,Spring
1322.0,1322.0,116,Post-War Concrete,2,Summer
1209.0,1209.0,72,Post-War Concrete,4,Autumn
2416.0,2416.0,79,Victorian Brick,3,Autumn
1163.0,1163.0,55,Modern Timber Frame,3,Winter
1307.0,1307.0,52,Edwardian Stone,4,Summer
1313.0,1313.0,20,Post-War Concrete,1,Spring
1980.0,1980.0,73,Modern Timber Frame,1,Spring
734.0,734.0,9,Modern Timber Frame,6,Winter
1318.0,1318.0,117,Post-War Concrete,7,Winter
1310.0,1310.0,52,Post-War Concrete,4,Winter
1310.0,1310.0,34,Edwardian Stone,5,Autumn
1320.0,1320.0,31,Victorian Brick,3,Winter
1911.0,1911.0,19,Victorian Brick,3,Winter
944.0,944.0,40,Modern Timber Frame,9,Autumn
634.0,634.0,58,Edwardian Stone,0,Spring
1319.0,1319.0,27,Post-War Concrete,6,Autumn
1660.0,1660.0,23,Edwardian Stone,3,Autumn
862.0,862.0,59,Modern Timber Frame,7,Spring
2781.0,2781.0,113,Victorian Brick,6,Autumn
2784.0,2784.0,29,Post-War Concrete,6,Summer
862.0,862.0,84,Edwardian Stone,9,Spring
184.0,184.0,44,Post-War Concrete,5,Winter
185.0,185.0,93,Edwardian Stone,8,Spring
697.0,697.0,45,Post-War Concrete,6,Autumn
1097.0,1097.0,60,Edwardian Stone,1,Winter
618.0,618.0,53,Modern Timber Frame,5,Summer
1419.0,1419.0,24,Modern Timber Frame,8,Summer
2148.0,2148.0,30,Modern Timber Frame,4,Winter
1463.0,1463.0,19,Post-War Concrete,1,Spring
2057.0,2057.0,37,Modern Timber Frame,7,Winter
1616.0,1616.0,9,Edwardian Stone,3,Spring
1826.0,1826.0,118,Victorian Brick,7,Spring
926.0,926.0,73,Victorian Brick,0,Autumn
1615.0,1615.0,12,Modern Timber Frame,8,Winter
607.0,607.0,100,Edwardian Stone,0,Spring
606.0,606.0,60,Modern Timber Frame,0,Autumn
1422.0,1422.0,11,Edwardian Stone,8,Autumn
1094.0,1094.0,60,Victorian Brick,2,Summer
931.0,931.0,107,Victorian Brick,8,Winter
931.0,931.0,91,Victorian Brick,3,Summer
934.0,934.0,34,Edwardian Stone,0,Winter
926.0,926.0,14,Victorian Brick,8,Summer
2225.0,2225.0,31,Modern Timber Frame,8,Winter
929.0,929.0,115,Edwardian Stone,4,Winter
1434.0,1434.0,10,Modern Timber Frame,9,Autumn
949.0,949.0,69,Edwardian Stone,8,Winter
113.0,113.0,5,Post-War Concrete,5,Autumn
684.0,684.0,41,Edwardian Stone,2,Autumn
943.0,943.0,112,Modern Timber Frame,0,Winter
959.0,959.0,14,Post-War Concrete,5,Autumn
683.0,683.0,11,Edwardian Stone,8,Autumn
669.0,669.0,47,Victorian Brick,3,Summer
619.0,619.0,101,Victorian Brick,5,Winter
687.0,687.0,71,Edwardian Stone,5,Autumn
931.0,931.0,104,Victorian Brick,0,Summer
1699.0,1699.0,41,Edwardian Stone,5,Summer
1501.0,1501.0,83,Victorian Brick,9,Spring
608.0,608.0,29,Victorian Brick,3,Summer
522.0,522.0,21,Modern Timber Frame,0,Winter
522.0,522.0,87,Post-War Concrete,3,Winter
1565.0,1565.0,17,Edwardian Stone,9,Autumn
184.0,184.0,43,Post-War Concrete,6,Autumn
2151.0,2151.0,110,Post-War Concrete,2,Spring
2031.0,2031.0,15,Edwardian Stone,6,Autumn
2383.0,2383.0,49,Post-War Concrete,2,Spring
1564.0,1564.0,80,Modern Timber Frame,2,Winter
1086.0,1086.0,32,Victorian Brick,1,Summer
931.0,931.0,55,Modern Timber Frame,1,Summer
1417.0,1417.0,45,Edwardian Stone,3,Summer
1421.0,1421.0,64,Edwardian Stone,2,Summer
1207.0,1207.0,23,Edwardian Stone,4,Winter
926.0,926.0,5,Modern Timber Frame,1,Summer
1696.0,1696.0,64,Victorian Brick,9,Autumn
956.0,956.0,9,Modern Timber Frame,0,Summer
1695.0,1695.0,57,Post-War Concrete,6,Autumn
1696.0,1696.0,27,Edwardian Stone,3,Summer
408.0,408.0,117,Edwardian Stone,9,Spring
1099.0,1099.0,93,Victorian Brick,9,Winter
1456.0,1456.0,31,Post-War Concrete,0,Summer
1096.0,1096.0,82,Edwardian Stone,2,Autumn
1102.0,1102.0,17,Modern Timber Frame,3,Autumn
606.0,606.0,69,Edwardian Stone,3,Autumn
736.0,736.0,105,Victorian Brick,3,Winter
1921.0,1921.0,5,Modern Timber Frame,4,Winter
875.0,875.0,108,Modern Timber Frame,4,Autumn
926.0,926.0,49,Edwardian Stone,9,Winter
925.0,925.0,97,Victorian Brick,4,Summer
2748.0,2748.0,20,Edwardian Stone,4,Spring
926.0,926.0,68,Edwardian Stone,1,Spring
2274.0,2274.0,39,Post-War Concrete,7,Autumn
1343.0,1343.0,91,Edwardian Stone,6,Autumn
931.0,931.0,89,Modern Timber Frame,4,Winter
930.0,930.0,8,Post-War Concrete,4,Spring
934.0,934.0,81,Victorian Brick,7,Summer
2747.0,2747.0,41,Post-War Concrete,7,Spring
709.0,709.0,67,Post-War Concrete,6,Winter
1418.0,1418.0,44,Edwardian Stone,9,Spring
49.0,49.0,14,Modern Timber Frame,3,Spring
2808.0,2808.0,83,Victorian Brick,9,Spring
1430.0,1430.0,60,Modern Timber Frame,3,Winter
709.0,709.0,102,Post-War Concrete,6,Autumn
115.0,115.0,21,Edwardian Stone,8,Summer
928.0,928.0,77,Modern Timber Frame,9,Spring
735.0,735.0,32,Victorian Brick,1,Winter
1565.0,1565.0,47,Edwardian Stone,9,Spring
2030.0,2030.0,97,Post-War Concrete,1,Spring
430.0,430.0,15,Post-War Concrete,7,Spring
346.0,346.0,109,Post-War Concrete,3,Winter
1693.0,1693.0,80,Edwardian Stone,6,Spring
1895.0,1895.0,31,Edwardian Stone,0,Summer
1694.0,1694.0,16,Post-War Concrete,8,Spring
1366.0,1366.0,37,Edwardian Stone,0,Winter
1561.0,1561.0,23,Victorian Brick,8,Winter
1893.0,1893.0,8,Edwardian Stone,1,Winter
1446.0,1446.0,84,Modern Timber Frame,9,Spring
1896.0,1896.0,84,Edwardian Stone,5,Summer
929.0,929.0,95,Post-War Concrete,3,Summer
1433.0,1433.0,63,Modern Timber Frame,7,Autumn
2171.0,2171.0,65,Modern Timber Frame,3,Winter
273.0,273.0,21,Modern Timber Frame,8,Winter
1459.0,1459.0,76,Modern Timber Frame,9,Spring
609.0,609.0,89,Post-War Concrete,2,Winter
1001.0,1001.0,97,Edwardian Stone,8,Summer
2150.0,2150.0,112,Edwardian Stone,4,Summer
2733.0,2733.0,106,Post-War Concrete,9,Summer
1893.0,1893.0,51,Post-War Concrete,0,Autumn
603.0,603.0,71,Victorian Brick,7,Spring
1632.0,1632.0,102,Post-War Concrete,4,Autumn
1633.0,1633.0,107,Modern Timber Frame,5,Summer
1566.0,1566.0,33,Post-War Concrete,0,Autumn
605.0,605.0,63,Modern Timber Frame,8,Spring
1615.0,1615.0,109,Post-War Concrete,6,Winter
1406.0,1406.0,101,Post-War Concrete,0,Spring
693.0,693.0,105,Edwardian Stone,8,Winter
1634.0,1634.0,110,Victorian Brick,3,Winter
2092.0,2092.0,97,Edwardian Stone,5,Winter
271.0,271.0,25,Victorian Brick,0,Winter
523.0,523.0,84,Edwardian Stone,5,Summer
861.0,861.0,82,Edwardian Stone,4,Winter
433.0,433.0,101,Modern Timber Frame,7,Autumn
2755.0,2755.0,15,Modern Timber Frame,6,Winter
2151.0,2151.0,59,Modern Timber Frame,3,Winter
1696.0,1696.0,88,Post-War Concrete,5,Autumn
2108.0,2108.0,105,Post-War Concrete,8,Summer
2090.0,2090.0,32,Edwardian Stone,0,Autumn
1615.0,1615.0,45,Post-War Concrete,1,Winter
531.0,531.0,32,Post-War Concrete,7,Spring
1437.0,1437.0,16,Victorian Brick,3,Spring
1311.0,1311.0,96,Post-War Concrete,3,Summer
628.0,628.0,118,Edwardian Stone,4,Autumn
1170.0,1170.0,111,Modern Timber Frame,0,Autumn
2786.0,2786.0,112,Victorian Brick,3,Autumn
1920.0,1920.0,102,Edwardian Stone,4,Autumn
1296.0,1296.0,38,Post-War Concrete,8,Spring
2116.0,2116.0,88,Edwardian Stone,9,Winter
2114.0,2114.0,95,Modern Timber Frame,8,Autumn
2032.0,2032.0,46,Victorian Brick,5,Winter
1314.0,1314.0,99,Victorian Brick,3,Winter
1312.0,1312.0,103,Edwardian Stone,8,Autumn
1444.0,1444.0,30,Post-War Concrete,8,Summer
2064.0,2064.0,47,Victorian Brick,7,Summer
2064.0,2064.0,25,Victorian Brick,4,Autumn
1894.0,1894.0,86,Victorian Brick,8,Summer
2140.0,2140.0,96,Victorian Brick,7,Autumn
869.0,869.0,107,Post-War Concrete,3,Spring
2245.0,2245.0,81,Modern Timber Frame,1,Spring
2446.0,2446.0,82,Post-War Concrete,1,Summer
1570.0,1570.0,35,Edwardian Stone,9,Spring
1464.0,1464.0,105,Modern Timber Frame,7,Summer
607.0,607.0,38,Modern Timber Frame,2,Summer
868.0,868.0,5,Victorian Brick,4,Autumn
728.0,728.0,19,Edwardian Stone,8,Winter
2151.0,2151.0,28,Modern Timber Frame,7,Autumn
1964.0,1964.0,62,Edwardian Stone,0,Spring
925.0,925.0,39,Post-War Concrete,1,Spring
2628.0,2628.0,47,Edwardian Stone,7,Winter
865.0,865.0,46,Post-War Concrete,1,Winter
1978.0,1978.0,86,Edwardian Stone,0,Spring
870.0,870.0,84,Edwardian Stone,2,Winter
870.0,870.0,66,Victorian Brick,0,Spring
1432.0,1432.0,96,Victorian Brick,9,Autumn
433.0,433.0,38,Edwardian Stone,1,Summer
2059.0,2059.0,80,Edwardian Stone,3,Autumn
1976.0,1976.0,71,Post-War Concrete,9,Summer
538.0,538.0,40,Edwardian Stone,1,Winter
2107.0,2107.0,55,Edwardian Stone,7,Winter
2726.0,2726.0,21,Modern Timber Frame,1,Autumn
2064.0,2064.0,89,Victorian Brick,2,Spring
689.0,689.0,104,Post-War Concrete,7,Autumn
1052.0,1052.0,7,Modern Timber Frame,4,Winter
1306.0,1306.0,16,Victorian Brick,7,Spring
2721.0,2721.0,27,Post-War Concrete,8,Autumn
1914.0,1914.0,48,Post-War Concrete,7,Autumn
2327.0,2327.0,64,Modern Timber Frame,0,Autumn
604.0,604.0,68,Post-War Concrete,6,Summer
1444.0,1444.0,25,Edwardian Stone,9,Winter
860.0,860.0,68,Modern Timber Frame,2,Summer
1907.0,1907.0,92,Post-War Concrete,4,Autumn
1916.0,1916.0,19,Modern Timber Frame,7,Summer
1830.0,1830.0,116,Edwardian Stone,2,Spring
1318.0,1318.0,78,Edwardian Stone,1,Spring
667.0,667.0,31,Post-War Concrete,0,Summer
2723.0,2723.0,83,Victorian Brick,5,Summer
1617.0,1617.0,108,Victorian Brick,8,Autumn
2717.0,2717.0,23,Victorian Brick,8,Winter
632.0,632.0,67,Post-War Concrete,8,Summer
546.0,546.0,51,Edwardian Stone,5,Summer
2725.0,2725.0,84,Victorian Brick,9,Winter
949.0,949.0,15,Modern Timber Frame,0,Autumn
68.0,68.0,83,Post-War Concrete,3,Winter
771.0,771.0,43,Victorian Brick,3,Autumn
1912.0,1912.0,58,Post-War Concrete,6,Summer
1110.0,1110.0,28,Post-War Concrete,2,Summer
2091.0,2091.0,62,Victorian Brick,4,Winter
2400.0,2400.0,37,Modern Timber Frame,2,Spring
2060.0,2060.0,13,Post-War Concrete,9,Winter
1494.0,1494.0,103,Edwardian Stone,9,Winter
1438.0,1438.0,87,Post-War Concrete,0,Winter
1438.0,1438.0,36,Modern Timber Frame,9,Autumn
2173.0,2173.0,34,Victorian Brick,6,Spring
265.0,265.0,37,Victorian Brick,0,Winter
378.0,378.0,48,Post-War Concrete,3,Autumn
2168.0,2168.0,5,Post-War Concrete,1,Autumn
696.0,696.0,63,Post-War Concrete,1,Spring
1921.0,1921.0,18,Victorian Brick,2,Spring
2726.0,2726.0,115,Edwardian Stone,7,Spring
695.0,695.0,96,Victorian Brick,9,Spring
1436.0,1436.0,24,Edwardian Stone,0,Autumn
1359.0,1359.0,78,Edwardian Stone,1,Spring
349.0,349.0,111,Post-War Concrete,7,Winter
532.0,532.0,41,Victorian Brick,5,Winter
2726.0,2726.0,26,Edwardian Stone,7,Spring
400.0,400.0,35,Modern Timber Frame,7,Autumn
1146.0,1146.0,63,Post-War Concrete,7,Winter
2448.0,2448.0,94,Post-War Concrete,6,Autumn
2151.0,2151.0,71,Post-War Concrete,7,Spring
2277.0,2277.0,92,Post-War Concrete,1,Autumn
1145.0,1145.0,34,Victorian Brick,1,Winter
2064.0,2064.0,85,Post-War Concrete,4,Winter
1915.0,1915.0,70,Victorian Brick,5,Winter
2064.0,2064.0,107,Modern Timber Frame,8,Winter
1691.0,1691.0,68,Modern Timber Frame,6,Winter
594.0,594.0,23,Modern Timber Frame,6,Autumn
1296.0,1296.0,83,Modern Timber Frame,9,Summer
2618.0,2618.0,68,Post-War Concrete,1,Autumn
121.0,121.0,58,Post-War Concrete,1,Spring
1690.0,1690.0,37,Edwardian Stone,6,Winter
1444.0,1444.0,30,Modern Timber Frame,0,Winter
2866.0,2866.0,99,Post-War Concrete,1,Summer
659.0,659.0,73,Post-War Concrete,0,Winter
2380.0,2380.0,68,Modern Timber Frame,8,Summer
686.0,686.0,41,Modern Timber Frame,4,Summer
1423.0,1423.0,105,Edwardian Stone,8,Autumn
1568.0,1568.0,78,Post-War Concrete,3,Autumn
735.0,735.0,47,Victorian Brick,9,Autumn
632.0,632.0,70,Edwardian Stone,9,Winter
2139.0,2139.0,76,Victorian Brick,5,Spring
866.0,866.0,20,Victorian Brick,2,Winter
2680.0,2680.0,74,Edwardian Stone,6,Summer
2843.0,2843.0,42,Victorian Brick,5,Spring
2681.0,2681.0,58,Post-War Concrete,4,Autumn
1429.0,1429.0,93,Modern Timber Frame,5,Spring
595.0,595.0,39,Post-War Concrete,5,Autumn
1449.0,1449.0,53,Modern Timber Frame,9,Summer
2038.0,2038.0,52,Post-War Concrete,3,Winter
356.0,356.0,38,Post-War Concrete,2,Winter
2169.0,2169.0,48,Victorian Brick,6,Spring
949.0,949.0,92,Edwardian Stone,6,Summer
2620.0,2620.0,15,Post-War Concrete,5,Autumn
671.0,671.0,29,Modern Timber Frame,5,Spring
1911.0,1911.0,102,Victorian Brick,2,Summer
2844.0,2844.0,9,Victorian Brick,5,Spring
944.0,944.0,20,Victorian Brick,2,Autumn
2246.0,2246.0,81,Edwardian Stone,7,Summer
1099.0,1099.0,60,Edwardian Stone,1,Summer
291.0,291.0,64,Post-War Concrete,3,Summer
1364.0,1364.0,10,Modern Timber Frame,6,Winter
694.0,694.0,82,Post-War Concrete,5,Summer
2619.0,2619.0,93,Modern Timber Frame,2,Summer
1455.0,1455.0,29,Edwardian Stone,8,Spring
1973.0,1973.0,55,Victorian Brick,3,Spring
1305.0,1305.0,17,Edwardian Stone,1,Spring
943.0,943.0,84,Post-War Concrete,5,Summer
607.0,607.0,25,Post-War Concrete,4,Autumn
940.0,940.0,36,Post-War Concrete,6,Winter
717.0,717.0,44,Modern Timber Frame,2,Spring
1661.0,1661.0,78,Victorian Brick,9,Summer
2278.0,2278.0,105,Edwardian Stone,6,Summer
1615.0,1615.0,40,Victorian Brick,2,Winter
7.0,7.0,117,Post-War Concrete,7,Winter
265.0,265.0,59,Modern Timber Frame,9,Winter
1565.0,1565.0,26,Victorian Brick,7,Spring
944.0,944.0,104,Victorian Brick,2,Summer
2724.0,2724.0,71,Edwardian Stone,1,Winter
2280.0,2280.0,73,Post-War Concrete,9,Summer
2243.0,2243.0,82,Edwardian Stone,7,Autumn
1913.0,1913.0,63,Edwardian Stone,3,Summer
2759.0,2759.0,105,Modern Timber Frame,0,Summer
1565.0,1565.0,111,Edwardian Stone,7,Autumn
2398.0,2398.0,54,Victorian Brick,4,Autumn
684.0,684.0,18,Post-War Concrete,0,Winter
1564.0,1564.0,73,Modern Timber Frame,0,Spring
626.0,626.0,71,Victorian Brick,0,Spring
1659.0,1659.0,32,Edwardian Stone,5,Summer
1570.0,1570.0,94,Modern Timber Frame,6,Summer
2247.0,2247.0,43,Modern Timber Frame,3,Spring
2812.0,2812.0,7,Post-War Concrete,7,Spring
1614.0,1614.0,50,Post-War Concrete,3,Winter
874.0,874.0,81,Post-War Concrete,6,Spring
1438.0,1438.0,107,Post-War Concrete,9,Autumn
1342.0,1342.0,35,Edwardian Stone,4,Winter
