property_id,season,avg_temp_c,rainfall_mm,maintenance_risk_score
2039.0,Winter,17,1.9,8
2039.0,Spring,18,1.1,7
2039.0,Summer,6,2.7,7
2039.0,Autumn,9,0.8,2
1840.0,Winter,3,2.0,1
1840.0,Spring,15,0.8,5
1840.0,Summer,5,2.8,8
1840.0,Autumn,15,3.2,9
539.0,Winter,14,2.7,7
539.0,Spring,13,4.3,5
539.0,Summer,4,4.3,7
539.0,Autumn,8,1.6,9
2847.0,Winter,8,2.1,8
2847.0,Spring,11,3.3,8
2847.0,Summer,5,1.1,5
2847.0,Autumn,14,4.7,6
2646.0,Winter,5,3.9,2
2646.0,Spring,3,2.8,8
2646.0,Summer,18,2.5,8
2646.0,Autumn,21,4.3,9
2804.0,Winter,12,3.8,1
2804.0,Spring,18,2.2,6
2804.0,Summer,18,2.0,1
2804.0,Autumn,15,1.6,5
2183.0,Winter,13,4.6,9
2183.0,Spring,5,4.8,3
2183.0,Summer,18,2.7,3
2183.0,Autumn,8,2.7,3
2646.0,Winter,12,1.9,7
2646.0,Spring,5,1.7,1
2646.0,Summer,16,1.9,7
2646.0,Autumn,2,3.0,9
2029.0,Winter,8,2.7,2
2029.0,Spring,15,1.3,3
2029.0,Summer,8,2.6,4
2029.0,Autumn,17,4.0,8
269.0,Winter,11,4.7,1
269.0,Spring,16,4.1,4
269.0,Summer,9,2.0,3
269.0,Autumn,7,0.7,7
1755.0,Winter,8,3.7,7
1755.0,Spring,20,0.5,9
1755.0,Summer,10,0.7,4
1755.0,Autumn,17,2.8,4
1808.0,Winter,11,0.8,7
1808.0,Spring,16,3.4,2
1808.0,Summer,3,1.3,9
1808.0,Autumn,9,3.3,7
88.0,Winter,14,1.5,4
88.0,Spring,7,2.4,1
88.0,Summer,4,2.8,7
88.0,Autumn,14,0.9,5
423.0,Winter,16,4.9,5
423.0,Spring,20,0.8,4
423.0,Summer,12,2.2,4
423.0,Autumn,7,3.2,1
1682.0,Winter,12,4.9,6
1682.0,Spring,8,1.3,2
1682.0,Summer,8,0.8,8
1682.0,Autumn,16,3.8,4
925.0,Winter,12,2.8,1
925.0,Spring,14,3.3,9
925.0,Summer,14,1.7,9
925.0,Autumn,10,0.8,1
882.0,Winter,16,3.3,8
882.0,Spring,7,0.9,9
882.0,Summer,17,2.6,6
882.0,Autumn,7,3.5,4
1482.0,Winter,8,0.6,6
1482.0,Spring,12,4.8,9
1482.0,Summer,15,3.6,4
1482.0,Autumn,4,4.5,9
1482.0,Winter,12,2.1,1
1482.0,Spring,10,2.7,4
1482.0,Summer,21,3.1,7
1482.0,Autumn,9,2.1,2
1040.0,Winter,19,1.5,7
1040.0,Spring,12,0.8,7
1040.0,Summer,18,1.0,7
1040.0,Autumn,15,1.5,6
1166.0,Winter,2,4.9,1
1166.0,Spring,19,1.6,1
1166.0,Summer,4,1.8,6
1166.0,Autumn,14,3.3,4
953.0,Winter,19,1.2,9
953.0,Spring,6,3.0,1
953.0,Summer,21,2.8,5
953.0,Autumn,7,3.4,2
1115.0,Winter,4,3.5,8
1115.0,Spring,8,2.6,9
1115.0,Summer,6,3.8,5
1115.0,Autumn,4,2.8,2
2623.0,Winter,2,1.6,6
2623.0,Spring,20,0.7,5
2623.0,Summer,11,1.4,3
2623.0,Autumn,16,1.7,7
3.0,Winter,11,0.8,9
3.0,Spring,3,3.8,7
3.0,Summer,19,2.3,3
3.0,Autumn,2,1.8,2
1045.0,Winter,14,1.1,6
1045.0,Spring,16,1.2,4
1045.0,Summer,17,3.3,8
1045.0,Autumn,3,4.1,7
1550.0,Winter,9,4.6,1
1550.0,Spring,7,4.9,4
1550.0,Summer,8,0.8,1
1550.0,Autumn,2,3.5,2
1299.0,Winter,14,3.1,7
1299.0,Spring,9,1.8,6
1299.0,Summer,19,3.5,2
1299.0,Autumn,17,4.0,5
480.0,Winter,11,3.0,3
480.0,Spring,6,3.3,4
480.0,Summer,3,2.2,8
480.0,Autumn,17,3.0,2
1955.0,Winter,16,0.8,8
1955.0,Spring,10,1.1,8
1955.0,Summer,19,3.7,3
1955.0,Autumn,20,3.9,1
2119.0,Winter,18,4.0,6
2119.0,Spring,11,2.0,6
2119.0,Summer,13,2.8,5
2119.0,Autumn,10,2.4,3
2193.0,Winter,14,4.8,5
2193.0,Spring,5,3.9,4
2193.0,Summer,11,0.9,5
2193.0,Autumn,14,1.6,9
1077.0,Winter,14,1.8,5
1077.0,Spring,9,5.0,3
1077.0,Summer,11,4.9,2
1077.0,Autumn,9,2.1,6
433.0,Winter,6,2.2,7
433.0,Spring,18,1.0,2
433.0,Summer,10,4.8,3
433.0,Autumn,18,1.7,7
433.0,Winter,7,2.5,6
433.0,Spring,15,2.9,5
433.0,Summer,9,2.0,7
433.0,Autumn,4,3.3,9
473.0,Winter,7,2.3,9
473.0,Spring,15,2.9,3
473.0,Summer,17,1.6,8
473.0,Autumn,11,2.6,1
2246.0,Winter,9,2.1,2
2246.0,Spring,15,3.9,6
2246.0,Summer,6,1.9,7
2246.0,Autumn,7,3.2,9
1591.0,Winter,14,4.4,8
1591.0,Spring,17,1.5,2
1591.0,Summer,4,2.6,1
1591.0,Autumn,12,1.3,7
2320.0,Winter,19,1.5,2
2320.0,Spring,14,2.2,7
2320.0,Summer,5,1.3,9
2320.0,Autumn,20,4.0,9
2325.0,Winter,5,1.1,7
2325.0,Spring,20,1.9,1
2325.0,Summer,5,1.0,7
2325.0,Autumn,8,3.1,8
213.0,Winter,16,1.9,9
213.0,Spring,8,4.2,5
213.0,Summer,12,2.6,1
213.0,Autumn,20,4.9,4
854.0,Winter,8,0.6,4
854.0,Spring,6,4.7,9
854.0,Summer,14,3.5,2
854.0,Autumn,9,4.4,3
1231.0,Winter,15,1.4,7
1231.0,Spring,7,1.5,1
1231.0,Summer,6,4.3,6
1231.0,Autumn,21,0.6,9
1027.0,Winter,8,2.4,4
1027.0,Spring,13,2.3,4
1027.0,Summer,20,1.5,4
1027.0,Autumn,8,4.6,7
2542.0,Winter,6,3.5,7
2542.0,Spring,14,0.8,5
2542.0,Summer,5,4.7,7
2542.0,Autumn,13,0.7,5
584.0,Winter,4,3.2,2
584.0,Spring,18,3.4,7
584.0,Summer,20,1.3,7
584.0,Autumn,18,3.4,8
996.0,Winter,10,2.4,3
996.0,Spring,18,2.4,5
996.0,Summer,13,2.5,6
996.0,Autumn,15,4.4,8
2176.0,Winter,19,1.1,9
2176.0,Spring,17,1.5,4
2176.0,Summer,10,1.1,8
2176.0,Autumn,3,4.4,1
837.0,Winter,10,1.0,7
837.0,Spring,11,3.9,4
837.0,Summer,15,3.2,1
837.0,Autumn,8,3.4,2
57.0,Winter,13,3.2,4
57.0,Spring,19,0.6,6
57.0,Summer,15,3.1,2
57.0,Autumn,10,3.0,1
2774.0,Winter,8,5.0,4
2774.0,Spring,2,1.7,4
2774.0,Summer,9,3.6,2
2774.0,Autumn,3,3.3,6
1922.0,Winter,17,3.3,6
1922.0,Spring,19,5.0,4
1922.0,Summer,21,3.9,5
1922.0,Autumn,4,2.8,5
850.0,Winter,18,3.1,7
850.0,Spring,18,2.2,8
850.0,Summer,10,3.0,7
850.0,Autumn,18,1.0,6
2199.0,Winter,11,3.6,7
2199.0,Spring,2,1.8,9
2199.0,Summer,8,1.0,7
2199.0,Autumn,20,4.1,2
2846.0,Winter,7,3.3,3
2846.0,Spring,17,3.6,2
2846.0,Summer,21,2.5,3
2846.0,Autumn,6,4.6,7
179.0,Winter,8,4.7,9
179.0,Spring,8,0.8,4
179.0,Summer,19,1.4,9
179.0,Autumn,20,0.8,9
2456.0,Winter,19,4.3,4
2456.0,Spring,21,3.1,9
2456.0,Summer,9,3.4,4
2456.0,Autumn,6,0.6,2
97.0,Winter,8,3.7,8
97.0,Spring,5,4.7,6
97.0,Summer,12,3.2,8
97.0,Autumn,4,1.9,9
2063.0,Winter,12,2.8,7
2063.0,Spring,6,3.9,9
2063.0,Summer,7,0.7,2
2063.0,Autumn,16,3.8,1
881.0,Winter,17,4.8,1
881.0,Spring,15,3.7,7
881.0,Summer,4,0.7,1
881.0,Autumn,15,3.4,4
2686.0,Winter,9,4.8,7
2686.0,Spring,17,4.8,1
2686.0,Summer,10,4.8,6
2686.0,Autumn,13,4.4,2
2834.0,Winter,3,1.9,5
2834.0,Spring,11,0.7,6
2834.0,Summer,6,3.1,6
2834.0,Autumn,9,2.6,2
1041.0,Winter,6,4.5,2
1041.0,Spring,10,4.4,1
1041.0,Summer,15,4.9,6
1041.0,Autumn,15,2.0,8
358.0,Winter,5,2.0,7
358.0,Spring,19,0.6,1
358.0,Summer,20,3.2,7
358.0,Autumn,3,0.8,2
2063.0,Winter,8,1.0,4
2063.0,Spring,10,1.7,5
2063.0,Summer,7,4.3,3
2063.0,Autumn,2,1.0,1
556.0,Winter,18,4.2,8
556.0,Spring,21,2.8,5
556.0,Summer,20,4.4,6
556.0,Autumn,19,3.0,3
2074.0,Winter,3,1.2,1
2074.0,Spring,2,2.7,8
2074.0,Summer,15,1.4,5
2074.0,Autumn,8,1.5,6
2568.0,Winter,9,3.9,8
2568.0,Spring,8,4.5,2
2568.0,Summer,13,4.0,5
2568.0,Autumn,18,4.3,7
1921.0,Winter,19,1.7,5
1921.0,Spring,6,4.0,6
1921.0,Summer,12,2.4,4
1921.0,Autumn,8,2.7,9
2144.0,Winter,14,4.0,5
2144.0,Spring,12,0.9,4
2144.0,Summer,20,2.1,4
2144.0,Autumn,3,5.0,7
827.0,Winter,12,4.5,2
827.0,Spring,9,4.2,4
827.0,Summer,4,2.0,5
827.0,Autumn,9,0.7,3
2581.0,Winter,2,3.5,7
2581.0,Spring,14,0.6,4
2581.0,Summer,4,4.0,4
2581.0,Autumn,13,2.6,4
1175.0,Winter,11,2.3,8
1175.0,Spring,10,1.5,8
1175.0,Summer,7,3.0,5
1175.0,Autumn,4,4.8,5
888.0,Winter,21,1.1,7
888.0,Spring,5,3.9,5
888.0,Summer,18,1.9,1
888.0,Autumn,11,3.1,1
58.0,Winter,3,3.5,4
58.0,Spring,10,2.2,5
58.0,Summer,4,4.6,4
58.0,Autumn,10,1.7,2
1924.0,Winter,18,1.6,3
1924.0,Spring,20,3.9,4
1924.0,Summer,15,2.1,5
1924.0,Autumn,19,3.6,5
1323.0,Winter,20,1.5,6
1323.0,Spring,2,4.8,6
1323.0,Summer,20,0.6,5
1323.0,Autumn,2,2.0,7
274.0,Winter,7,4.8,3
274.0,Spring,16,2.6,5
274.0,Summer,18,4.7,5
274.0,Autumn,17,4.8,1
477.0,Winter,17,3.9,2
477.0,Spring,10,4.3,4
477.0,Summer,9,4.9,9
477.0,Autumn,18,1.5,4
1928.0,Winter,4,3.3,6
1928.0,Spring,5,2.4,9
1928.0,Summer,7,3.2,6
1928.0,Autumn,21,1.2,5
511.0,Winter,9,4.4,8
511.0,Spring,17,1.7,5
511.0,Summer,13,4.8,3
511.0,Autumn,5,4.2,7
2814.0,Winter,4,4.8,2
2814.0,Spring,11,2.0,8
2814.0,Summer,2,3.9,1
2814.0,Autumn,14,2.5,5
2483.0,Winter,6,2.0,8
2483.0,Spring,8,1.5,5
2483.0,Summer,9,1.9,5
2483.0,Autumn,13,1.6,5
511.0,Winter,19,2.1,1
511.0,Spring,17,4.1,4
511.0,Summer,15,0.7,8
511.0,Autumn,14,3.8,2
2101.0,Winter,9,2.2,8
2101.0,Spring,4,2.4,7
2101.0,Summer,15,1.5,8
2101.0,Autumn,18,1.6,8
2804.0,Winter,7,4.3,4
2804.0,Spring,19,1.5,1
2804.0,Summer,14,1.0,2
2804.0,Autumn,18,2.6,3
2457.0,Winter,7,1.4,1
2457.0,Spring,4,1.7,4
2457.0,Summer,9,4.8,2
2457.0,Autumn,13,4.6,6
1187.0,Winter,15,3.5,1
1187.0,Spring,11,4.3,8
1187.0,Summer,19,2.8,6
1187.0,Autumn,2,4.8,7
478.0,Winter,7,0.9,5
478.0,Spring,10,1.2,2
478.0,Summer,4,2.8,6
478.0,Autumn,11,2.6,5
1750.0,Winter,21,1.6,6
1750.0,Spring,2,1.1,2
1750.0,Summer,12,2.2,9
1750.0,Autumn,14,3.3,1
94.0,Winter,12,4.7,8
94.0,Spring,16,1.1,1
94.0,Summer,3,4.3,4
94.0,Autumn,20,1.6,7
1970.0,Winter,7,2.1,7
1970.0,Spring,20,2.3,8
1970.0,Summer,4,3.0,6
1970.0,Autumn,17,3.2,6
1397.0,Winter,8,2.0,8
1397.0,Spring,21,4.5,9
1397.0,Summer,3,2.1,1
1397.0,Autumn,17,2.1,4
964.0,Winter,19,2.2,4
964.0,Spring,11,1.2,1
964.0,Summer,17,1.3,3
964.0,Autumn,8,2.9,1
107.0,Winter,9,1.1,7
107.0,Spring,4,2.7,3
107.0,Summer,9,1.7,2
107.0,Autumn,16,4.2,3
1752.0,Winter,3,2.1,9
1752.0,Spring,14,2.5,8
1752.0,Summer,3,3.2,7
1752.0,Autumn,10,3.7,5
2166.0,Winter,9,1.4,3
2166.0,Spring,15,2.0,4
2166.0,Summer,5,2.6,1
2166.0,Autumn,2,3.5,3
2256.0,Winter,13,3.0,5
2256.0,Spring,4,3.2,4
2256.0,Summer,18,4.2,6
2256.0,Autumn,4,2.2,9
1680.0,Winter,8,1.2,2
1680.0,Spring,16,4.3,6
1680.0,Summer,11,3.8,5
1680.0,Autumn,16,3.5,3
84.0,Winter,7,3.1,8
84.0,Spring,7,3.3,4
84.0,Summer,4,2.4,4
84.0,Autumn,10,1.2,8
803.0,Winter,21,2.0,9
803.0,Spring,19,4.4,2
803.0,Summer,12,3.1,3
803.0,Autumn,2,1.7,4
1657.0,Winter,13,1.7,6
1657.0,Spring,18,2.5,5
1657.0,Summer,12,3.6,7
1657.0,Autumn,12,4.8,2
1157.0,Winter,2,0.9,1
1157.0,Spring,3,0.9,6
1157.0,Summer,17,4.5,7
1157.0,Autumn,17,4.3,9
1903.0,Winter,18,1.2,4
1903.0,Spring,14,3.9,7
1903.0,Summer,16,3.3,8
1903.0,Autumn,7,4.2,8
786.0,Winter,13,2.9,4
786.0,Spring,13,2.9,2
786.0,Summer,18,2.6,4
786.0,Autumn,18,3.2,2
1804.0,Winter,13,4.7,9
1804.0,Spring,17,3.0,9
1804.0,Summer,12,1.7,9
1804.0,Autumn,20,2.8,1
1522.0,Winter,4,0.7,3
1522.0,Spring,8,0.8,7
1522.0,Summer,11,0.7,8
1522.0,Autumn,20,2.8,6
639.0,Winter,6,1.9,8
639.0,Spring,9,4.8,7
639.0,Summer,7,1.4,6
639.0,Autumn,8,2.4,4
1472.0,Winter,16,3.1,4
1472.0,Spring,4,1.1,8
1472.0,Summer,14,3.2,1
1472.0,Autumn,16,2.3,3
2252.0,Winter,16,3.1,4
2252.0,Spring,10,3.5,4
2252.0,Summer,6,2.3,1
2252.0,Autumn,11,4.8,6
2698.0,Winter,16,2.2,9
2698.0,Spring,3,1.4,2
2698.0,Summer,14,0.8,2
2698.0,Autumn,5,3.6,5
1348.0,Winter,7,3.2,5
1348.0,Spring,18,4.4,1
1348.0,Summer,16,3.1,7
1348.0,Autumn,2,4.9,2
2526.0,Winter,15,4.6,3
2526.0,Spring,13,1.0,8
2526.0,Summer,12,0.9,4
2526.0,Autumn,9,3.7,9
167.0,Winter,10,3.6,3
167.0,Spring,13,4.1,2
167.0,Summer,3,1.0,6
167.0,Autumn,6,4.6,6
2433.0,Winter,14,3.1,1
2433.0,Spring,21,2.8,6
2433.0,Summer,18,3.8,4
2433.0,Autumn,11,2.3,1
231.0,Winter,18,1.0,6
231.0,Spring,9,3.7,9
231.0,Summer,4,3.7,2
231.0,Autumn,20,3.8,2
1926.0,Winter,12,4.1,2
1926.0,Spring,12,3.3,7
1926.0,Summer,12,4.9,6
1926.0,Autumn,17,0.5,7
1512.0,Winter,20,2.1,6
1512.0,Spring,14,2.2,7
1512.0,Summer,3,4.9,8
1512.0,Autumn,11,3.7,6
221.0,Winter,12,0.5,6
221.0,Spring,5,1.3,8
221.0,Summer,14,4.3,1
221.0,Autumn,13,4.7,2
2124.0,Winter,8,3.2,8
2124.0,Spring,4,1.9,1
2124.0,Summer,16,1.3,4
2124.0,Autumn,16,1.0,5
887.0,Winter,7,3.4,7
887.0,Spring,8,2.0,8
887.0,Summer,7,4.1,1
887.0,Autumn,9,1.0,9
2378.0,Winter,11,4.9,6
2378.0,Spring,16,2.2,9
2378.0,Summer,10,1.8,3
2378.0,Autumn,7,4.6,5
2421.0,Winter,3,1.6,4
2421.0,Spring,4,2.3,3
2421.0,Summer,19,0.9,5
2421.0,Autumn,2,1.2,9
402.0,Winter,21,3.5,1
402.0,Spring,8,1.8,1
402.0,Summer,6,3.2,5
402.0,Autumn,2,4.3,9
231.0,Winter,11,0.6,6
231.0,Spring,15,3.5,9
231.0,Summer,17,4.7,2
231.0,Autumn,18,3.8,9
2606.0,Winter,14,4.7,6
2606.0,Spring,21,2.4,8
2606.0,Summer,19,5.0,8
2606.0,Autumn,14,4.8,7
1927.0,Winter,12,1.0,1
1927.0,Spring,6,3.2,6
1927.0,Summer,17,4.5,7
1927.0,Autumn,17,1.7,7
745.0,Winter,12,3.4,8
745.0,Spring,9,1.8,4
745.0,Summer,14,1.6,8
745.0,Autumn,8,3.2,5
646.0,Winter,16,2.3,7
646.0,Spring,16,3.4,1
646.0,Summer,6,4.8,7
646.0,Autumn,13,2.7,5
389.0,Winter,19,3.0,3
389.0,Spring,4,2.0,6
389.0,Summer,15,3.7,3
389.0,Autumn,10,0.8,8
2046.0,Winter,9,3.3,3
2046.0,Spring,9,3.1,8
2046.0,Summer,17,0.8,9
2046.0,Autumn,7,4.8,7
804.0,Winter,16,3.5,4
804.0,Spring,5,4.8,2
804.0,Summer,10,0.9,6
804.0,Autumn,15,2.0,8
1676.0,Winter,18,1.8,8
1676.0,Spring,7,5.0,4
1676.0,Summer,9,1.2,6
1676.0,Autumn,13,3.5,4
855.0,Winter,6,2.7,5
855.0,Spring,21,1.1,5
855.0,Summer,19,1.2,2
855.0,Autumn,5,4.0,9
2520.0,Winter,21,1.3,8
2520.0,Spring,18,1.2,9
2520.0,Summer,9,0.8,7
2520.0,Autumn,13,1.3,8
2520.0,Winter,8,3.8,5
2520.0,Spring,18,4.3,3
2520.0,Summer,3,2.4,5
2520.0,Autumn,9,3.6,7
1076.0,Winter,9,1.1,6
1076.0,Spring,10,4.2,2
1076.0,Summer,2,2.0,3
1076.0,Autumn,3,4.0,9
2520.0,Winter,16,2.2,3
2520.0,Spring,10,3.2,3
2520.0,Summer,7,5.0,5
2520.0,Autumn,21,4.0,7
1844.0,Winter,2,1.7,8
1844.0,Spring,6,0.7,4
1844.0,Summer,8,4.6,2
1844.0,Autumn,3,0.6,7
1838.0,Winter,6,4.2,2
1838.0,Spring,13,2.9,5
1838.0,Summer,8,3.5,4
1838.0,Autumn,12,1.1,7
1194.0,Winter,16,0.7,5
1194.0,Spring,9,4.3,8
1194.0,Summer,7,3.6,9
1194.0,Autumn,4,1.7,3
233.0,Winter,19,1.7,7
233.0,Spring,7,1.1,2
233.0,Summer,4,1.1,4
233.0,Autumn,2,1.2,6
1737.0,Winter,3,1.4,9
1737.0,Spring,3,0.6,5
1737.0,Summer,10,1.2,5
1737.0,Autumn,5,4.0,9
76.0,Winter,13,1.1,3
76.0,Spring,7,2.0,2
76.0,Summer,11,2.9,5
76.0,Autumn,5,2.6,3
1850.0,Winter,4,1.1,4
1850.0,Spring,7,4.0,2
1850.0,Summer,7,2.4,2
1850.0,Autumn,20,2.9,9
1850.0,Winter,2,1.8,2
1850.0,Spring,19,0.9,8
1850.0,Summer,13,2.0,2
1850.0,Autumn,8,1.5,7
2794.0,Winter,11,2.0,5
2794.0,Spring,7,3.8,5
2794.0,Summer,9,3.8,1
2794.0,Autumn,16,2.4,6
11.0,Winter,5,4.1,1
11.0,Spring,12,3.0,3
11.0,Summer,2,1.4,6
11.0,Autumn,18,3.3,8
76.0,Winter,4,2.9,4
76.0,Spring,15,1.5,9
76.0,Summer,15,4.0,8
76.0,Autumn,4,1.4,9
1850.0,Winter,12,4.9,1
1850.0,Spring,9,4.3,6
1850.0,Summer,20,0.6,3
1850.0,Autumn,2,1.2,8
1850.0,Winter,19,1.1,1
1850.0,Spring,9,1.6,9
1850.0,Summer,21,2.1,4
1850.0,Autumn,9,3.2,1
1850.0,Winter,13,2.9,5
1850.0,Spring,21,3.2,9
1850.0,Summer,15,5.0,8
1850.0,Autumn,2,4.5,6
1737.0,Winter,9,1.9,6
1737.0,Spring,18,2.5,6
1737.0,Summer,8,1.4,1
1737.0,Autumn,18,1.2,3
1850.0,Winter,18,3.5,8
1850.0,Spring,18,1.1,3
1850.0,Summer,4,4.3,7
1850.0,Autumn,2,3.9,2
2094.0,Winter,20,4.6,1
2094.0,Spring,6,5.0,9
2094.0,Summer,17,3.5,8
2094.0,Autumn,20,4.5,3
599.0,Winter,6,2.2,4
599.0,Spring,6,4.5,4
599.0,Summer,13,3.8,2
599.0,Autumn,21,1.1,6
1370.0,Winter,15,3.6,4
1370.0,Spring,21,0.5,1
1370.0,Summer,15,1.2,6
1370.0,Autumn,15,4.1,6
923.0,Winter,10,4.6,6
923.0,Spring,20,4.7,9
923.0,Summer,9,2.8,7
923.0,Autumn,17,2.4,1
640.0,Winter,21,3.6,9
640.0,Spring,4,0.6,4
640.0,Summer,20,3.4,4
640.0,Autumn,14,2.4,4
1109.0,Winter,6,3.5,6
1109.0,Spring,19,4.6,8
1109.0,Summer,20,0.6,8
1109.0,Autumn,13,2.8,4
2796.0,Winter,8,2.2,7
2796.0,Spring,7,2.1,4
2796.0,Summer,15,4.9,4
2796.0,Autumn,14,1.2,1
2796.0,Winter,4,2.5,7
2796.0,Spring,15,3.9,5
2796.0,Summer,3,2.5,6
2796.0,Autumn,3,2.6,1
2386.0,Winter,16,0.8,7
2386.0,Spring,13,3.3,3
2386.0,Summer,9,4.6,8
2386.0,Autumn,9,1.7,9
2217.0,Winter,14,3.0,1
2217.0,Spring,17,2.8,7
2217.0,Summer,19,0.7,9
2217.0,Autumn,5,3.8,3
1990.0,Winter,9,2.1,1
1990.0,Spring,18,3.9,2
1990.0,Summer,20,4.3,7
1990.0,Autumn,17,2.7,9
2482.0,Winter,12,0.6,2
2482.0,Spring,13,1.0,7
2482.0,Summer,11,4.7,6
2482.0,Autumn,19,3.7,6
2587.0,Winter,9,2.2,2
2587.0,Spring,18,2.2,6
2587.0,Summer,12,3.0,4
2587.0,Autumn,19,1.4,2
1404.0,Winter,14,3.0,4
1404.0,Spring,11,2.2,9
1404.0,Summer,2,3.8,1
1404.0,Autumn,2,2.4,7
1503.0,Winter,3,2.5,6
1503.0,Spring,12,0.7,6
1503.0,Summer,12,1.5,9
1503.0,Autumn,16,3.2,7
1720.0,Winter,16,1.7,2
1720.0,Spring,17,3.8,9
1720.0,Summer,11,1.8,1
1720.0,Autumn,9,1.5,2
2241.0,Winter,4,4.6,2
2241.0,Spring,19,3.8,6
2241.0,Summer,21,3.5,8
2241.0,Autumn,8,3.2,4
1060.0,Winter,14,3.5,4
1060.0,Spring,16,1.4,6
1060.0,Summer,18,4.2,7
1060.0,Autumn,17,4.6,5
1368.0,Winter,21,3.5,9
1368.0,Spring,5,3.9,7
1368.0,Summer,2,4.8,5
1368.0,Autumn,8,4.4,2
1709.0,Winter,20,1.3,5
1709.0,Spring,16,3.6,7
1709.0,Summer,20,2.9,8
1709.0,Autumn,4,2.2,1
503.0,Winter,5,1.7,2
503.0,Spring,3,4.5,5
503.0,Summer,13,1.9,1
503.0,Autumn,2,2.1,3
1545.0,Winter,6,1.1,3
1545.0,Spring,16,2.8,2
1545.0,Summer,3,1.9,9
1545.0,Autumn,4,2.2,7
1555.0,Winter,2,2.7,5
1555.0,Spring,8,3.6,1
1555.0,Summer,2,4.7,5
1555.0,Autumn,15,2.1,9
2481.0,Winter,4,2.1,3
2481.0,Spring,5,1.2,2
2481.0,Summer,12,3.2,8
2481.0,Autumn,4,1.1,9
936.0,Winter,16,3.6,1
936.0,Spring,17,3.6,7
936.0,Summer,17,1.3,2
936.0,Autumn,7,3.1,1
773.0,Winter,6,4.5,2
773.0,Spring,10,4.5,8
773.0,Summer,7,1.4,3
773.0,Autumn,9,4.7,2
1658.0,Winter,2,3.4,9
1658.0,Spring,20,2.0,1
1658.0,Summer,21,2.0,9
1658.0,Autumn,15,4.5,5
2217.0,Winter,6,2.7,7
2217.0,Spring,6,1.6,9
2217.0,Summer,7,3.9,9
2217.0,Autumn,3,2.1,5
2617.0,Winter,5,4.1,7
2617.0,Spring,9,3.6,7
2617.0,Summer,14,4.0,6
2617.0,Autumn,7,4.0,4
1715.0,Winter,4,4.0,5
1715.0,Spring,16,3.1,4
1715.0,Summer,18,4.6,9
1715.0,Autumn,4,0.6,1
2332.0,Winter,4,4.5,5
2332.0,Spring,6,3.0,9
2332.0,Summer,4,2.6,8
2332.0,Autumn,16,2.2,7
2859.0,Winter,7,4.7,9
2859.0,Spring,8,0.9,4
2859.0,Summer,16,1.5,1
2859.0,Autumn,10,4.9,3
1038.0,Winter,5,0.9,1
1038.0,Spring,6,2.8,7
1038.0,Summer,4,3.2,3
1038.0,Autumn,11,3.1,6
1007.0,Winter,15,1.3,1
1007.0,Spring,17,3.1,8
1007.0,Summer,20,3.5,5
1007.0,Autumn,14,4.3,3
1990.0,Winter,11,4.3,4
1990.0,Spring,5,1.9,8
1990.0,Summer,7,3.9,5
1990.0,Autumn,3,4.5,4
1963.0,Winter,16,1.1,6
1963.0,Spring,6,1.1,4
1963.0,Summer,13,3.5,4
1963.0,Autumn,9,0.9,9
1578.0,Winter,6,1.2,4
1578.0,Spring,10,1.9,6
1578.0,Summer,7,3.5,4
1578.0,Autumn,17,3.8,6
414.0,Winter,8,1.9,8
414.0,Spring,11,2.9,4
414.0,Summer,20,1.7,2
414.0,Autumn,10,1.4,9
235.0,Winter,21,3.6,8
235.0,Spring,14,4.8,2
235.0,Summer,21,2.0,5
235.0,Autumn,6,2.4,6
2197.0,Winter,7,3.8,9
2197.0,Spring,16,4.2,1
2197.0,Summer,2,2.9,5
2197.0,Autumn,7,0.7,1
647.0,Winter,14,4.9,8
647.0,Spring,10,4.1,8
647.0,Summer,16,0.5,3
647.0,Autumn,5,1.8,2
2609.0,Winter,18,1.0,9
2609.0,Spring,19,2.8,7
2609.0,Summer,18,1.3,7
2609.0,Autumn,15,3.8,5
559.0,Winter,18,1.5,1
559.0,Spring,21,1.4,7
559.0,Summer,5,0.8,9
559.0,Autumn,20,3.6,1
1814.0,Winter,14,2.0,9
1814.0,Spring,10,3.6,8
1814.0,Summer,5,2.0,6
1814.0,Autumn,9,4.4,8
1161.0,Winter,3,3.5,2
1161.0,Spring,17,0.5,6
1161.0,Summer,20,5.0,9
1161.0,Autumn,7,2.4,4
1818.0,Winter,4,1.9,9
1818.0,Spring,18,4.6,2
1818.0,Summer,9,4.1,5
1818.0,Autumn,17,2.2,8
1043.0,Winter,18,2.9,9
1043.0,Spring,16,2.6,2
1043.0,Summer,17,1.6,8
1043.0,Autumn,2,3.0,1
564.0,Winter,13,2.0,3
564.0,Spring,12,5.0,2
564.0,Summer,7,4.6,4
564.0,Autumn,15,3.5,4
117.0,Winter,10,4.5,8
117.0,Spring,17,1.1,2
117.0,Summer,6,1.4,1
117.0,Autumn,18,1.4,5
2346.0,Winter,7,2.5,1
2346.0,Spring,18,4.5,6
2346.0,Summer,15,1.6,8
2346.0,Autumn,4,2.2,5
637.0,Winter,21,1.7,3
637.0,Spring,21,2.1,2
637.0,Summer,2,4.4,3
637.0,Autumn,3,4.0,8
1556.0,Winter,17,3.6,2
1556.0,Spring,16,4.5,6
1556.0,Summer,5,4.4,5
1556.0,Autumn,5,2.6,4
885.0,Winter,13,1.1,7
